Sector,Percentage Change,Region
EX34 8,4,South West
EX34 9,12,South West
EX35 6,20,South West
EX36 3,-13,South West
EX36 4,-14,South West
EX37 9,51,South West
EX38 7,-3,South West
EX38 8,5,South West
EX39 1,3,South West
EX39 2,2,South West
EX39 3,-3,South West
EX39 4,0,South West
EX39 5,-2,South West
EX39 6,7,South West
EX4 0,13,South West
EX4 1,10,South West
EX4 2,1,South West
EX4 3,6,South West
EX4 4,28,South West
EX4 5,7,South West
EX4 6,5,South West
EX4 7,5,South West
EX4 8,17,South West
EX4 9,5,South West
EX5 1,13,South West
EX5 2,13,South West
EX5 3,21,South West
EX5 4,8,South West
EX5 5,-11,South West
EX5 7,1,South West
EX6 6,16,South West
EX6 7,31,South West
EX6 8,5,South West
EX7 0,8,South West
EX7 9,1,South West
EX8 1,4,South West
EX8 2,5,South West
EX8 3,9,South West
EX8 4,-1,South West
EX8 5,2,South West
EX9 6,-1,South West
EX9 7,-11,South West
FY1 1,16,North England
FY1 2,5,North England
FY1 3,0,North England
FY1 4,5,North England
FY1 5,6,North England
FY1 6,0,North England
FY2 0,-1,North England
FY2 9,3,North England
FY3 0,-3,North England
FY3 7,3,North England
FY3 8,-3,North England
FY3 9,4,North England
FY4 1,18,North England
FY4 2,-1,North England
FY4 3,10,North England
FY4 4,9,North England
FY4 5,1,North England
FY5 1,3,North England
FY5 2,7,North England
FY5 3,14,North England
FY5 4,-3,North England
FY5 5,11,North England
FY6 0,8,North England
FY6 7,2,North England
FY6 8,8,North England
FY6 9,-17,North England
FY7 6,8,North England
FY7 7,9,North England
FY7 8,4,North England
FY8 1,-1,North England
FY8 2,10,North England
FY8 3,2,North England
FY8 4,3,North England
FY8 5,5,North England
GL1 1,14,South West
GL1 2,4,South West
GL1 3,13,South West
GL1 4,16,South West
GL1 5,5,South West
GL10 2,-6,South West
GL10 3,21,South West
GL11 4,9,South West
GL11 5,5,South West
GL11 6,8,South West
GL12 7,14,South West
GL12 8,6,South West
GL13 9,12,South West
GL14 1,3,South West
GL14 2,1,South West
GL14 3,13,South West
GL15 4,8,South West
GL15 5,11,South West
GL15 6,0,South West
GL16 7,11,South West
GL16 8,3,South West
GL17 0,5,South West
GL17 9,0,South West
GL18 1,8,South West
GL18 2,15,South West
GL19 3,-8,South West
GL19 4,3,South West
GL2 0,8,South West
GL2 2,14,South West
GL2 3,14,South West
GL2 4,-5,South West
GL2 5,7,South West
GL2 7,23,South West
GL2 8,8,South West
GL2 9,-3,South West
GL20 5,14,South West
GL20 6,-7,South West
GL20 7,12,South West
GL20 8,19,South West
GL3 1,4,South West
GL3 2,10,South West
GL3 3,8,South West
GL3 4,4,South West
GL4 0,9,South West
GL4 3,3,South West
GL4 4,-1,South West
GL4 5,3,South West
GL4 6,0,South West
GL4 8,-4,South West
GL5 1,1,South West
GL5 2,-8,South West
GL5 3,13,South West
GL5 4,4,South West
GL5 5,5,South West
GL50 1,13,South West
GL50 2,12,South West
GL50 3,-5,South West
GL50 4,-10,South West
GL51 0,1,South West
GL51 3,4,South West
GL51 4,16,South West
GL51 6,7,South West
GL51 7,-2,South West
GL51 8,9,South West
GL51 9,3,South West
GL52 2,20,South West
GL52 3,13,South West
GL52 5,16,South West
GL52 6,17,South West
GL52 7,-9,South West
GL52 8,9,South West
GL52 9,14,South West
GL53 0,7,South West
GL53 7,1,South West
GL53 8,10,South West
GL53 9,30,South West
GL54 1,0,South West
GL54 2,9,South West
GL54 3,0,South West
GL54 4,25,South West
GL54 5,-2,South West
GL55 6,-3,South West
GL56 0,12,South West
GL56 9,-2,South West
GL6 0,-5,South West
GL6 6,-1,South West
GL6 7,0,South West
GL6 8,5,South West
GL6 9,18,South West
GL7 1,8,South West
GL7 2,11,South West
GL7 3,14,South West
GL7 4,4,South West
GL7 5,-22,South West
GL7 6,15,South West
GL7 7,-36,South West
GL8 8,0,South West
GL9 1,19,South West
GU1 1,15,South East
GU1 2,21,South East
GU1 3,-4,South East
GU1 4,7,South East
GU10 1,1,South East
GU10 2,-12,South East
GU10 3,4,South East
GU10 4,11,South East
GU10 5,-9,South East
GU11 1,13,South East
GU11 2,29,South East
GU11 3,5,South East
GU11 4,-19,South East
GU12 4,10,South East
GU12 5,7,South East
GU12 6,12,South East
GU14 0,6,South East
GU14 6,17,South East
GU14 7,5,South East
GU14 8,15,South East
GU14 9,15,South East
GU15 1,2,South East
GU15 2,7,South East
GU15 3,7,South East
GU15 4,2,South East
GU16 6,5,South East
GU16 7,5,South East
GU16 8,15,South East
GU16 9,16,South East
GU17 0,-1,South East
GU17 9,-7,South East
GU18 5,-2,South East
GU19 5,17,South East
GU2 4,8,South East
GU2 7,10,South East
GU2 8,0,South East
GU2 9,9,South East
GU20 6,34,South East
GU21 2,3,South East
GU21 3,5,South East
GU21 4,6,South East
GU21 5,14,South East
GU21 6,10,South East
GU21 7,-3,South East
GU21 8,13,South East
GU22 0,-7,South East
GU22 7,4,South East
GU22 8,1,South East
GU22 9,14,South East
GU23 6,6,South East
GU23 7,-19,South East
GU24 0,23,South East
GU24 8,17,South East
GU24 9,16,South East
GU25 4,-34,South East
GU26 6,4,South East
GU27 1,11,South East
GU27 2,-4,South East
GU27 3,1,South East
GU28 0,-3,South East
GU28 9,14,South East
GU29 0,-1,South East
GU29 9,8,South East
GU3 1,-12,South East
GU3 2,-1,South East
GU3 3,-8,South East
GU30 7,20,South East
GU31 4,9,South East
GU31 5,7,South East
GU32 1,19,South East
GU32 2,-2,South East
GU32 3,12,South East
GU33 6,-18,South East
GU33 7,-8,South East
GU34 1,8,South East
GU34 2,8,South East
GU34 3,-4,South East
GU34 4,13,South East
GU34 5,27,South East
GU35 0,12,South East
GU35 8,9,South East
GU35 9,5,South East
GU4 7,1,South East
GU4 8,21,South East
GU46 6,6,South East
GU46 7,11,South East
GU47 0,12,South East
GU47 8,13,South East
GU47 9,10,South East
GU5 0,-1,South East
GU5 9,42,South East
GU51 1,3,South East
GU51 2,-20,South East
GU51 3,-2,South East
GU51 4,-3,South East
GU51 5,28,South East
GU52 0,10,South East
GU52 6,2,South East
GU52 7,2,South East
GU52 8,6,South East
GU6 7,2,South East
GU6 8,13,South East
GU7 1,4,South East
GU7 2,-6,South East
GU7 3,6,South East
GU8 4,15,South East
GU8 5,15,South East
GU8 6,3,South East
GU9 0,0,South East
GU9 7,22,South East
GU9 8,11,South East
GU9 9,9,South East
HA0 1,21,Greater London
HA0 2,13,Greater London
HA0 3,8,Greater London
HA0 4,22,Greater London
HA1 1,11,Greater London
HA1 2,19,Greater London
HA1 3,5,Greater London
HA1 4,6,Greater London
HA2 0,22,Greater London
HA2 6,20,Greater London
HA2 7,0,Greater London
HA2 8,12,Greater London
HA2 9,11,Greater London
HA3 0,12,Greater London
HA3 5,17,Greater London
HA3 6,-8,Greater London
HA3 7,14,Greater London
HA3 8,15,Greater London
HA3 9,5,Greater London
HA4 0,14,Greater London
HA4 6,8,Greater London
HA4 7,11,Greater London
HA4 8,3,Greater London
HA4 9,9,Greater London
HA5 1,15,Greater London
HA5 2,10,Greater London
HA5 3,23,Greater London
HA5 4,10,Greater London
HA5 5,8,Greater London
HA6 1,18,Greater London
HA6 2,2,Greater London
HA6 3,15,Greater London
HA7 1,9,Greater London
HA7 2,2,Greater London
HA7 3,-12,Greater London
HA7 4,0,Greater London
HA8 0,8,Greater London
HA8 5,12,Greater London
HA8 6,17,Greater London
HA8 7,-11,Greater London
HA8 8,-15,Greater London
HA8 9,10,Greater London
HA9 0,33,Greater London
HA9 6,2,Greater London
HA9 7,10,Greater London
HA9 8,13,Greater London
HA9 9,2,Greater London
HD1 1,-14,North England
HD1 2,-48,North England
HD1 3,12,North England
HD1 4,-7,North England
HD1 5,-4,North England
HD1 6,-2,North England
HD2 1,-4,North England
HD2 2,11,North England
HD3 3,2,North England
HD3 4,0,North England
HD4 5,-7,North England
HD4 6,2,North England
HD4 7,31,North England
HD5 0,12,North England
HD5 8,7,North England
HD5 9,-1,North England
HD6 1,-15,North England
HD6 2,5,North England
HD6 3,-6,North England
HD6 4,6,North England
HD7 4,-1,North England
HD7 5,2,North England
HD7 6,12,North England
HD8 0,-1,North England
HD8 8,-3,North England
HD8 9,5,North England
HD9 1,0,North England
HD9 2,0,North England
HD9 3,2,North England
HD9 4,12,North England
HD9 5,24,North England
HD9 6,20,North England
HD9 7,15,North England
HG1 1,-14,North England
HG1 2,-4,North England
HG1 3,-2,North England
HG1 4,6,North England
HG1 5,25,North England
HG2 0,7,North England
HG2 7,3,North England
HG2 8,3,North England
HG2 9,4,North England
HG3 1,0,North England
HG3 2,11,North England
HG3 3,3,North England
HG3 4,-24,North England
HG3 5,22,North England
HG4 1,0,North England
HG4 2,3,North England
HG4 3,11,North England
HG4 4,-12,North England
HG4 5,0,North England
HG5 0,13,North England
HG5 8,5,North England
HG5 9,15,North England
HP1 1,-5,South East
HP1 2,5,South East
HP1 3,15,South East
HP10 0,13,South East
HP10 8,9,South East
HP10 9,9,South East
HP11 1,25,South East
HP11 2,19,South East
HP12 3,8,South East
HP12 4,9,South East
HP13 5,7,South East
HP13 6,8,South East
HP13 7,9,South East
HP14 3,10,South East
HP14 4,-1,South East
HP15 6,21,South East
HP15 7,9,South East
HP16 0,6,South East
HP16 9,4,South East
HP17 0,0,South East
HP17 8,-1,South East
HP17 9,-35,South East
HP18 0,17,South East
HP18 9,-6,South East
HP19 0,7,South East
HP19 7,15,South East
HP19 8,8,South East
HP19 9,14,South East
HP2 4,19,South East
HP2 5,12,South East
HP2 6,6,South East
HP2 7,22,South East
HP20 1,4,South East
HP20 2,2,South East
HP21 7,6,South East
HP21 8,7,South East
HP21 9,20,South East
HP22 4,12,South East
HP22 5,8,South East
HP22 6,16,South East
HP23 4,12,South East
HP23 5,1,South East
HP23 6,17,South East
HP27 0,-1,South East
HP27 9,-9,South East
HP3 0,9,South East
HP3 8,8,South East
HP3 9,9,South East
HP4 1,3,South East
HP4 2,12,South East
HP4 3,5,South East
HP5 1,8,South East
HP5 2,-5,South East
HP5 3,0,South East
HP6 5,22,South East
HP6 6,13,South East
HP7 0,9,South East
HP7 9,8,South East
HP8 4,-4,South East
HP9 1,-1,South East
HP9 2,3,South East
HR1 1,-1,Midlands
HR1 2,10,Midlands
HR1 3,7,Midlands
HR1 4,-13,Midlands
HR2 0,-2,Midlands
HR2 6,11,Midlands
HR2 7,6,Midlands
HR2 8,0,Midlands
HR2 9,0,Midlands
HR3 5,-7,Midlands
HR3 6,8,Midlands
HR4 0,-3,Midlands
HR4 7,13,Midlands
HR4 8,15,Midlands
HR4 9,2,Midlands
HR5 3,4,Midlands
HR6 0,-3,Midlands
HR6 8,-2,Midlands
HR6 9,8,Midlands
HR7 4,0,Midlands
HR8 1,-6,Midlands
HR8 2,-1,Midlands
HR9 5,-1,Midlands
HR9 6,7,Midlands
HR9 7,-1,Midlands
HU1 1,25,North England
HU1 2,6,North England
HU1 3,18,North England
HU10 6,4,North England
HU10 7,9,North England
HU11 4,17,North England
HU11 5,1,North England
HU12 0,0,North England
HU12 8,5,North England
HU12 9,-3,North England
HU13 0,16,North England
HU13 9,0,North England
HU14 3,12,North England
HU15 1,4,North England
HU15 2,3,North England
HU16 4,1,North England
HU16 5,16,North England
HU17 0,11,North England
HU17 5,10,North England
HU17 7,7,North England
HU17 8,4,North England
HU17 9,-1,North England
HU18 1,4,North England
HU19 2,1,North England
HU2 0,-16,North England
HU2 8,7,North England
HU2 9,-21,North England
HU20 3,-14,North England
HU3 1,20,North England
HU3 2,-1,North England
HU3 3,8,North England
HU3 5,9,North England
HU3 6,13,North England
HU4 6,-2,North England
HU4 7,9,North England
HU5 1,4,North England
HU5 2,-20,North England
HU5 3,12,North England
HU5 4,3,North England
HU5 5,7,North England
HU6 0,-27,North England
HU6 7,3,North England
HU6 8,14,North England
HU6 9,10,North England
HU7 0,13,North England
HU7 3,7,North England
HU7 4,5,North England
HU7 5,23,North England
HU7 6,9,North England
HU8 0,13,North England
HU8 7,6,North England
HU8 8,-4,North England
HU8 9,14,North England
HU9 1,-13,North England
HU9 2,0,North England
HU9 3,9,North England
HU9 4,7,North England
HU9 5,12,North England
HX1 1,-19,North England
HX1 2,-9,North England
HX1 3,-5,North England
HX1 4,-4,North England
HX1 5,-2,North England
HX2 0,1,North England
HX2 6,5,North England
HX2 7,5,North England
HX2 8,10,North England
HX2 9,7,North England
HX3 0,-6,North England
HX3 5,0,North England
HX3 6,-11,North England
HX3 7,7,North England
HX3 8,54,North England
HX3 9,-6,North England
HX4 0,7,North England
HX4 8,0,North England
HX4 9,-7,North England
HX5 0,9,North England
HX5 9,36,North England
HX6 1,11,North England
HX6 2,14,North England
HX6 3,-14,North England
HX6 4,9,North England
HX7 5,4,North England
HX7 6,1,North England
HX7 7,11,North England
HX7 8,-5,North England
IG1 1,19,Greater London
IG1 2,12,Greater London
IG1 3,11,Greater London
IG1 4,10,Greater London
IG10 1,4,Greater London
IG10 2,14,Greater London
IG10 3,8,Greater London
IG10 4,-3,Greater London
IG11 0,13,Greater London
IG11 7,16,Greater London
IG11 8,21,Greater London
IG11 9,23,Greater London
IG2 6,7,Greater London
IG2 7,14,Greater London
IG3 8,8,Greater London
IG3 9,26,Greater London
IG4 5,9,Greater London
IG5 0,14,Greater London
IG6 1,2,Greater London
IG6 2,17,Greater London
IG6 3,19,Greater London
IG7 4,10,Greater London
IG7 5,22,Greater London
IG7 6,28,Greater London
IG8 0,-3,Greater London
IG8 7,6,Greater London
IG8 8,7,Greater London
IG8 9,16,Greater London
IG9 5,16,Greater London
IG9 6,9,Greater London
IP1 1,51,Midlands
IP1 2,6,Midlands
IP1 3,17,Midlands
IP1 4,17,Midlands
IP1 5,7,Midlands
IP1 6,10,Midlands
IP10 0,-8,Midlands
IP11 0,30,Midlands
IP11 2,4,Midlands
IP11 7,7,Midlands
IP11 9,17,Midlands
IP12 1,5,Midlands
IP12 2,2,Midlands
IP12 3,0,Midlands
IP12 4,5,Midlands
IP13 0,29,Midlands
IP13 6,0,Midlands
IP13 7,-6,Midlands
IP13 8,2,Midlands
IP13 9,-6,Midlands
IP14 1,7,Midlands
IP14 2,17,Midlands
IP14 3,1,Midlands
IP14 4,-1,Midlands
IP14 5,15,Midlands
IP14 6,-5,Midlands
IP15 5,17,Midlands
IP16 4,12,Midlands
IP17 1,5,Midlands
IP17 2,-9,Midlands
IP17 3,-3,Midlands
IP18 6,-8,Midlands
IP19 0,3,Midlands
IP19 8,-4,Midlands
IP19 9,18,Midlands
IP2 0,19,Midlands
IP2 8,9,Midlands
IP2 9,11,Midlands
IP20 0,-1,Midlands
IP20 9,8,Midlands
IP21 4,8,Midlands
IP21 5,11,Midlands
IP22 1,11,Midlands
IP22 2,17,Midlands
IP22 4,12,Midlands
IP22 5,16,Midlands
IP23 7,-1,Midlands
IP23 8,9,Midlands
IP24 1,13,Midlands
IP24 2,10,Midlands
IP24 3,19,Midlands
IP25 6,4,Midlands
IP25 7,4,Midlands
IP26 4,9,Midlands
IP26 5,9,Midlands
IP27 0,8,Midlands
IP27 9,15,Midlands
IP28 6,18,Midlands
IP28 7,0,Midlands
IP28 8,9,Midlands
IP29 4,-20,Midlands
IP29 5,6,Midlands
IP3 0,13,Midlands
IP3 8,-7,Midlands
IP3 9,16,Midlands
IP30 0,10,Midlands
IP30 9,-2,Midlands
IP31 1,2,Midlands
IP31 2,-2,Midlands
IP31 3,16,Midlands
IP32 6,4,Midlands
IP32 7,6,Midlands
IP33 1,9,Midlands
IP33 2,1,Midlands
IP33 3,1,Midlands
IP4 1,-1,Midlands
IP4 2,-3,Midlands
IP4 3,10,Midlands
IP4 4,9,Midlands
IP4 5,9,Midlands
IP5 1,15,Midlands
IP5 2,4,Midlands
IP5 3,3,Midlands
IP6 0,7,Midlands
IP6 8,12,Midlands
IP6 9,22,Midlands
IP7 5,11,Midlands
IP7 6,17,Midlands
IP7 7,30,Midlands
IP8 3,4,Midlands
IP8 4,4,Midlands
IP9 1,6,Midlands
IP9 2,18,Midlands
KT1 1,3,Greater London
KT1 2,8,Greater London
KT1 3,6,Greater London
KT1 4,18,Greater London
KT10 0,-4,Greater London
KT10 8,12,Greater London
KT10 9,4,Greater London
KT11 1,0,Greater London
KT11 2,-3,Greater London
KT11 3,6,Greater London
KT12 1,6,Greater London
KT12 2,15,Greater London
KT12 3,10,Greater London
KT12 4,23,Greater London
KT12 5,-6,Greater London
KT13 0,-4,Greater London
KT13 8,-5,Greater London
KT13 9,9,Greater London
KT14 6,0,Greater London
KT14 7,6,Greater London
KT15 1,11,Greater London
KT15 2,20,Greater London
KT15 3,-3,Greater London
KT16 0,5,Greater London
KT16 8,16,Greater London
KT16 9,6,Greater London
KT17 1,13,Greater London
KT17 2,11,Greater London
KT17 3,14,Greater London
KT17 4,5,Greater London
KT18 5,0,Greater London
KT18 6,14,Greater London
KT18 7,-10,Greater London
KT19 0,-1,Greater London
KT19 7,-3,Greater London
KT19 8,9,Greater London
KT19 9,9,Greater London
KT2 5,2,Greater London
KT2 6,4,Greater London
KT2 7,15,Greater London
KT20 5,7,Greater London
KT20 6,22,Greater London
KT20 7,10,Greater London
KT21 1,6,Greater London
KT21 2,0,Greater London
KT22 0,6,Greater London
KT22 7,13,Greater London
KT22 8,-1,Greater London
KT22 9,29,Greater London
KT23 3,9,Greater London
KT23 4,0,Greater London
KT24 5,7,Greater London
KT24 6,17,Greater London
KT3 3,4,Greater London
KT3 4,-9,Greater London
KT3 5,21,Greater London
KT3 6,9,Greater London
KT4 7,18,Greater London
KT4 8,14,Greater London
KT5 8,15,Greater London
KT5 9,25,Greater London
KT6 4,17,Greater London
KT6 5,14,Greater London
KT6 6,-9,Greater London
KT6 7,2,Greater London
KT7 0,13,Greater London
KT8 0,21,Greater London
KT8 1,12,Greater London
KT8 2,0,Greater London
KT8 9,4,Greater London
KT9 1,14,Greater London
KT9 2,8,Greater London
L1 0,23,North England
L1 2,-1,North England
L1 3,-1,North England
L1 4,-6,North England
L1 5,12,North England
L1 6,14,North England
L1 7,-51,North England
L1 8,-25,North England
L1 9,18,North England
L10 0,58,North England
L10 1,32,North England
L10 2,5,North England
L10 3,-7,North England
L10 4,-1,North England
L10 6,1,North England
L10 7,12,North England
L10 8,1,North England
L10 9,-8,North England
L11 0,1,North England
L11 1,16,North England
L11 2,-15,North England
L11 3,21,North England
L11 4,-8,North England
L11 5,7,North England
L11 6,-12,North England
L11 7,6,North England
L11 8,2,North England
L11 9,-9,North England
L12 0,4,North England
L12 1,-12,North England
L12 2,-7,North England
L12 3,6,North England
L12 4,-3,North England
L12 5,5,North England
L12 6,3,North England
L12 7,-1,North England
L12 8,0,North England
L12 9,-5,North England
L13 0,-6,North England
L13 1,20,North England
L13 2,-1,North England
L13 3,-10,North England
L13 4,4,North England
L13 5,2,North England
L13 6,0,North England
L13 7,-2,North England
L13 8,9,North England
L13 9,7,North England
L14 0,1,North England
L14 1,0,North England
L14 2,0,North England
L14 3,-1,North England
L14 4,-4,North England
L14 5,8,North England
L14 6,2,North England
L14 7,-5,North England
L14 8,49,North England
L14 9,20,North England
L15 0,12,North England
L15 1,17,North England
L15 2,-3,North England
L15 3,-1,North England
L15 4,-8,North England
L15 5,-5,North England
L15 6,7,North England
L15 7,0,North England
L15 8,-4,North England
L15 9,-8,North England
L16 0,3,North England
L16 1,1,North England
L16 2,8,North England
L16 3,4,North England
L16 4,-10,North England
L16 5,2,North England
L16 6,3,North England
L16 7,4,North England
L16 8,19,North England
L16 9,-1,North England
L17 0,6,North England
L17 1,103,North England
L17 2,14,North England
L17 3,-22,North England
L17 4,15,North England
L17 5,-13,North England
L17 6,8,North England
L17 7,8,North England
L17 8,-9,North England
L17 9,6,North England
L18 0,13,North England
L18 1,-1,North England
L18 2,7,North England
L18 3,0,North England
L18 4,3,North England
L18 5,8,North England
L18 6,-22,North England
L18 7,7,North England
L18 8,-34,North England
L18 9,-12,North England
L19 0,8,North England
L19 1,1,North England
L19 2,-16,North England
L19 3,0,North England
L19 4,12,North England
L19 5,9,North England
L19 6,8,North England
L19 7,10,North England
L19 8,-1,North England
L19 9,-6,North England
L2 0,-29,North England
L2 2,44,North England
L2 4,-20,North England
L2 5,-10,North England
L2 7,5,North England
L2 9,16,North England
L20 0,17,North England
L20 2,-11,North England
L20 3,-14,North England
L20 4,0,North England
L20 5,2,North England
L20 6,-4,North England
L20 7,-22,North England
L20 8,43,North England
L20 9,9,North England
L21 0,6,North England
L21 1,4,North England
L21 2,-4,North England
L21 3,31,North England
L21 4,7,North England
L21 5,4,North England
L21 6,-3,North England
L21 7,-1,North England
L21 8,-24,North England
L21 9,-6,North England
L22 0,-4,North England
L22 1,3,North England
L22 2,4,North England
L22 3,13,North England
L22 4,22,North England
L22 5,3,North England
L22 6,6,North England
L22 7,24,North England
L22 8,20,North England
L22 9,6,North England
L23 0,-2,North England
L23 1,-2,North England
L23 2,-12,North England
L23 3,-2,North England
L23 4,-3,North England
L23 5,5,North England
L23 6,-5,North England
L23 7,5,North England
L23 8,34,North England
L23 9,-3,North England
L24 0,12,North England
L24 1,5,North England
L24 2,-24,North England
L24 3,-7,North England
L24 4,14,North England
L24 5,43,North England
L24 6,13,North England
L24 7,-5,North England
L24 9,-4,North England
L25 0,4,North England
L25 1,47,North England
L25 2,-9,North England
L25 3,1,North England
L25 4,9,North England
L25 5,9,North England
L25 6,-15,North England
L25 7,12,North England
L25 8,19,North England
L25 9,2,North England
L26 0,5,North England
L26 1,2,North England
L26 2,10,North England
L26 5,2,North England
L26 6,3,North England
L26 7,-5,North England
L26 9,9,North England
L27 0,-22,North England
L27 1,6,North England
L27 4,-38,North England
L27 5,-5,North England
L27 6,-5,North England
L27 7,-2,North England
L27 8,-23,North England
L28 0,21,North England
L28 1,5,North England
L28 4,20,North England
L28 5,2,North England
L28 7,7,North England
L28 8,24,North England
L29 7,2,North England
L29 9,3,North England
L3 0,0,North England
L3 1,-14,North England
L3 2,6,North England
L3 3,-14,North England
L3 4,8,North England
L3 5,-6,North England
L3 6,28,North England
L3 8,28,North England
L3 9,6,North England
L30 0,36,North England
L30 1,17,North England
L30 2,0,North England
L30 3,8,North England
L30 5,7,North England
L30 6,1,North England
L30 7,-7,North England
L30 8,-3,North England
L30 9,15,North England
L31 0,9,North England
L31 1,3,North England
L31 2,-1,North England
L31 3,-2,North England
L31 4,-5,North England
L31 5,-4,North England
L31 6,1,North England
L31 7,0,North England
L31 8,-11,North England
L31 9,6,North England
L32 0,-2,North England
L32 1,-10,North England
L32 2,16,North England
L32 3,-3,North England
L32 4,29,North England
L32 5,40,North England
L32 6,2,North England
L32 7,4,North England
L32 8,1,North England
L32 9,-13,North England
L33 0,104,North England
L33 1,5,North England
L33 2,120,North England
L33 4,9,North England
L33 5,-6,North England
L33 6,11,North England
L33 7,-7,North England
L33 8,43,North England
L33 9,0,North England
L34 0,-11,North England
L34 1,-14,North England
L34 2,23,North England
L34 3,-42,North England
L34 5,-10,North England
L34 6,33,North England
L34 8,-47,North England
L34 9,-13,North England
L35 0,21,North England
L35 1,5,North England
L35 2,-3,North England
L35 3,-3,North England
L35 4,-5,North England
L35 5,0,North England
L35 6,19,North England
L35 7,-2,North England
L35 8,7,North England
L35 9,2,North England
L36 0,5,North England
L36 1,-2,North England
L36 2,-13,North England
L36 3,-8,North England
L36 4,7,North England
L36 5,20,North England
L36 6,15,North England
L36 7,-5,North England
L36 8,-5,North England
L36 9,10,North England
L37 1,-3,North England
L37 2,1,North England
L37 3,-3,North England
L37 4,-2,North England
L37 6,24,North England
L37 7,1,North England
L37 8,7,North England
L38 0,21,North England
L38 1,-17,North England
L38 3,1,North England
L38 6,56,North England
L38 9,-5,North England
L39 0,5,North England
L39 1,14,North England
L39 2,8,North England
L39 3,0,North England
L39 4,21,North England
L39 5,1,North England
L39 6,2,North England
L39 7,0,North England
L39 8,-29,North England
L4 0,11,North England
L4 1,-3,North England
L4 2,-7,North England
L4 3,-10,North England
L4 4,-4,North England
L4 5,4,North England
L4 6,2,North England
L4 7,-1,North England
L4 8,9,North England
L4 9,15,North England
L40 0,1,North England
L40 1,19,North England
L40 2,33,North England
L40 3,-32,North England
L40 4,-2,North England
L40 5,0,North England
L40 6,9,North England
L40 7,12,North England
L40 8,4,North England
L40 9,-24,North England
L5 0,7,North England
L5 1,65,North England
L5 2,-4,North England
L5 3,29,North England
L5 4,-9,North England
L5 5,13,North England
L5 6,4,North England
L5 7,0,North England
L5 8,57,North England
L5 9,13,North England
L6 0,21,North England
L6 1,5,North England
L6 2,0,North England
L6 3,12,North England
L6 4,5,North England
L6 5,-11,North England
L6 6,2,North England
L6 7,83,North England
L6 8,26,North England
L6 9,-4,North England
L7 0,37,North England
L7 1,-16,North England
L7 2,-7,North England
L7 3,0,North England
L7 4,-49,North England
L7 5,8,North England
L7 6,-5,North England
L7 7,8,North England
L7 8,5,North England
L7 9,21,North England
L8 0,27,North England
L8 1,19,North England
L8 2,-28,North England
L8 3,-4,North England
L8 4,3,North England
L8 5,94,North England
L8 6,-6,North England
L8 7,-57,North England
L8 8,-6,North England
L8 9,5,North England
L9 0,21,North England
L9 1,-3,North England
L9 2,-13,North England
L9 3,6,North England
L9 4,7,North England
L9 5,38,North England
L9 6,22,North England
L9 7,6,North England
L9 8,23,North England
L9 9,4,North England
LA1 1,10,North England
LA1 2,-1,North England
LA1 3,15,North England
LA1 4,4,North England
LA1 5,12,North England
LA10 5,11,North England
LA11 6,-2,North England
LA11 7,3,North England
LA12 0,2,North England
LA12 7,12,North England
LA12 8,-8,North England
LA12 9,8,North England
LA13 0,5,North England
LA13 9,5,North England
LA14 1,5,North England
LA14 2,-5,North England
LA14 3,0,North England
LA14 4,12,North England
LA14 5,7,North England
LA15 8,-2,North England
LA16 7,18,North England
LA17 7,18,North England
LA18 4,-3,North England
LA18 5,12,North England
LA19 5,2,North England
LA2 0,0,North England
LA2 6,11,North England
LA2 7,3,North England
LA2 8,-8,North England
LA2 9,9,North England
LA20 6,1,North England
LA21 8,-7,North England
LA22 0,1,North England
LA22 9,-10,North England
LA23 1,19,North England
LA23 2,12,North England
LA23 3,19,North England
LA3 1,-2,North England
LA3 2,-5,North England
LA3 3,-6,North England
LA4 4,0,North England
LA4 5,6,North England
LA4 6,-3,North England
LA5 0,3,North England
LA5 8,12,North England
LA5 9,-5,North England
LA6 1,-1,North England
LA6 2,0,North England
LA6 3,-9,North England
LA7 7,4,North England
LA8 0,3,North England
LA8 8,-1,North England
LA8 9,15,North England
LA9 4,1,North England
LA9 5,2,North England
LA9 6,-6,North England
LA9 7,6,North England
LD1 5,4,Wales
LD1 6,2,Wales
LD2 3,-16,Wales
LD3 0,-6,Wales
LD3 7,12,Wales
LD3 8,-2,Wales
LD3 9,20,Wales
LD4 4,-3,Wales
LD5 4,4,Wales
LD6 5,1,Wales
LD7 1,-3,Wales
LD8 2,-8,Wales
LE1 1,-6,Midlands
LE1 2,7,Midlands
LE1 3,21,Midlands
LE1 4,15,Midlands
LE1 5,-24,Midlands
LE1 6,28,Midlands
LE1 7,16,Midlands
LE10 0,4,Midlands
LE10 1,-6,Midlands
LE10 2,-2,Midlands
LE10 3,-4,Midlands
LE11 1,4,Midlands
LE11 2,14,Midlands
LE11 3,3,Midlands
LE11 4,-1,Midlands
LE11 5,9,Midlands
LE12 5,-3,Midlands
LE12 6,-2,Midlands
LE12 7,7,Midlands
LE12 8,11,Midlands
LE12 9,8,Midlands
LE13 0,6,Midlands
LE13 1,13,Midlands
LE14 2,14,Midlands
LE14 3,-9,Midlands
LE14 4,4,Midlands
LE15 6,3,Midlands
LE15 7,0,Midlands
LE15 8,2,Midlands
LE15 9,8,Midlands
LE16 7,6,Midlands
LE16 8,3,Midlands
LE16 9,6,Midlands
