Year,Sector,Price,Volume,Region,text
1999,B14 4,55000,194,Midlands,B14 4<br>Avg. Price: 55K<br>Sales Volume: 194
1999,B14 5,53000,116,Midlands,B14 5<br>Avg. Price: 53K<br>Sales Volume: 116
1999,B14 6,69000,187,Midlands,B14 6<br>Avg. Price: 69K<br>Sales Volume: 187
1999,B14 7,70000,198,Midlands,B14 7<br>Avg. Price: 70K<br>Sales Volume: 198
1999,B15 1,96000,16,Midlands,B15 1<br>Avg. Price: 96K<br>Sales Volume: 16
1999,B15 2,125000,74,Midlands,B15 2<br>Avg. Price: 125K<br>Sales Volume: 74
1999,B15 3,151000,152,Midlands,B15 3<br>Avg. Price: 151K<br>Sales Volume: 152
1999,B16 0,62000,106,Midlands,B16 0<br>Avg. Price: 62K<br>Sales Volume: 106
1999,B16 8,112000,43,Midlands,B16 8<br>Avg. Price: 112K<br>Sales Volume: 43
1999,B16 9,77000,139,Midlands,B16 9<br>Avg. Price: 77K<br>Sales Volume: 139
1999,B17 0,85000,198,Midlands,B17 0<br>Avg. Price: 85K<br>Sales Volume: 198
1999,B17 8,106000,170,Midlands,B17 8<br>Avg. Price: 106K<br>Sales Volume: 170
1999,B17 9,105000,272,Midlands,B17 9<br>Avg. Price: 105K<br>Sales Volume: 272
1999,B18 4,27000,66,Midlands,B18 4<br>Avg. Price: 27K<br>Sales Volume: 66
1999,B18 5,30000,34,Midlands,B18 5<br>Avg. Price: 30K<br>Sales Volume: 34
1999,B18 6,69000,3,Midlands,B18 6<br>Avg. Price: 69K<br>Sales Volume: 3
1999,B18 7,36000,26,Midlands,B18 7<br>Avg. Price: 36K<br>Sales Volume: 26
1999,B19 1,31000,53,Midlands,B19 1<br>Avg. Price: 31K<br>Sales Volume: 53
1999,B19 2,30000,27,Midlands,B19 2<br>Avg. Price: 30K<br>Sales Volume: 27
1999,B19 3,40000,1,Midlands,B19 3<br>Avg. Price: 40K<br>Sales Volume: 1
1999,B2 5,104000,2,Midlands,B2 5<br>Avg. Price: 104K<br>Sales Volume: 2
1999,B20 1,78000,96,Midlands,B20 1<br>Avg. Price: 78K<br>Sales Volume: 96
1999,B20 2,65000,160,Midlands,B20 2<br>Avg. Price: 65K<br>Sales Volume: 160
1999,B20 3,41000,184,Midlands,B20 3<br>Avg. Price: 41K<br>Sales Volume: 184
1999,B21 0,29000,125,Midlands,B21 0<br>Avg. Price: 29K<br>Sales Volume: 125
1999,B21 8,37000,134,Midlands,B21 8<br>Avg. Price: 37K<br>Sales Volume: 134
1999,B21 9,38000,124,Midlands,B21 9<br>Avg. Price: 38K<br>Sales Volume: 124
1999,B23 5,54000,273,Midlands,B23 5<br>Avg. Price: 54K<br>Sales Volume: 273
1999,B23 6,46000,215,Midlands,B23 6<br>Avg. Price: 46K<br>Sales Volume: 215
1999,B23 7,45000,357,Midlands,B23 7<br>Avg. Price: 45K<br>Sales Volume: 357
1999,B24 0,69000,277,Midlands,B24 0<br>Avg. Price: 69K<br>Sales Volume: 277
1999,B24 8,65000,139,Midlands,B24 8<br>Avg. Price: 65K<br>Sales Volume: 139
1999,B24 9,53000,203,Midlands,B24 9<br>Avg. Price: 53K<br>Sales Volume: 203
1999,B25 8,47000,285,Midlands,B25 8<br>Avg. Price: 47K<br>Sales Volume: 285
1999,B26 1,67000,266,Midlands,B26 1<br>Avg. Price: 67K<br>Sales Volume: 266
1999,B26 2,58000,186,Midlands,B26 2<br>Avg. Price: 58K<br>Sales Volume: 186
1999,B26 3,60000,200,Midlands,B26 3<br>Avg. Price: 60K<br>Sales Volume: 200
1999,B27 6,64000,203,Midlands,B27 6<br>Avg. Price: 64K<br>Sales Volume: 203
1999,B27 7,53000,214,Midlands,B27 7<br>Avg. Price: 53K<br>Sales Volume: 214
1999,B28 0,80000,293,Midlands,B28 0<br>Avg. Price: 80K<br>Sales Volume: 293
1999,B28 8,76000,189,Midlands,B28 8<br>Avg. Price: 76K<br>Sales Volume: 189
1999,B28 9,74000,141,Midlands,B28 9<br>Avg. Price: 74K<br>Sales Volume: 141
1999,B29 4,94000,55,Midlands,B29 4<br>Avg. Price: 94K<br>Sales Volume: 55
1999,B29 5,46000,126,Midlands,B29 5<br>Avg. Price: 46K<br>Sales Volume: 126
1999,B29 6,60000,291,Midlands,B29 6<br>Avg. Price: 60K<br>Sales Volume: 291
1999,B29 7,74000,286,Midlands,B29 7<br>Avg. Price: 74K<br>Sales Volume: 286
1999,B3 1,102000,86,Midlands,B3 1<br>Avg. Price: 102K<br>Sales Volume: 86
1999,B30 1,85000,197,Midlands,B30 1<br>Avg. Price: 85K<br>Sales Volume: 197
1999,B30 2,56000,281,Midlands,B30 2<br>Avg. Price: 56K<br>Sales Volume: 281
1999,B30 3,53000,119,Midlands,B30 3<br>Avg. Price: 53K<br>Sales Volume: 119
1999,B31 1,57000,180,Midlands,B31 1<br>Avg. Price: 57K<br>Sales Volume: 180
1999,B31 2,71000,178,Midlands,B31 2<br>Avg. Price: 71K<br>Sales Volume: 178
1999,B31 3,55000,162,Midlands,B31 3<br>Avg. Price: 55K<br>Sales Volume: 162
1999,B31 4,51000,178,Midlands,B31 4<br>Avg. Price: 51K<br>Sales Volume: 178
1999,B31 5,63000,242,Midlands,B31 5<br>Avg. Price: 63K<br>Sales Volume: 242
1999,B32 1,62000,141,Midlands,B32 1<br>Avg. Price: 62K<br>Sales Volume: 141
1999,B32 2,61000,153,Midlands,B32 2<br>Avg. Price: 61K<br>Sales Volume: 153
1999,B32 3,51000,124,Midlands,B32 3<br>Avg. Price: 51K<br>Sales Volume: 124
1999,B32 4,52000,61,Midlands,B32 4<br>Avg. Price: 52K<br>Sales Volume: 61
1999,B33 0,46000,145,Midlands,B33 0<br>Avg. Price: 46K<br>Sales Volume: 145
1999,B33 8,50000,146,Midlands,B33 8<br>Avg. Price: 50K<br>Sales Volume: 146
1999,B33 9,42000,172,Midlands,B33 9<br>Avg. Price: 42K<br>Sales Volume: 172
1999,B34 6,58000,164,Midlands,B34 6<br>Avg. Price: 58K<br>Sales Volume: 164
1999,B34 7,44000,68,Midlands,B34 7<br>Avg. Price: 44K<br>Sales Volume: 68
1999,B35 6,43000,46,Midlands,B35 6<br>Avg. Price: 43K<br>Sales Volume: 46
1999,B35 7,51000,33,Midlands,B35 7<br>Avg. Price: 51K<br>Sales Volume: 33
1999,B36 0,65000,161,Midlands,B36 0<br>Avg. Price: 65K<br>Sales Volume: 161
1999,B36 8,60000,174,Midlands,B36 8<br>Avg. Price: 60K<br>Sales Volume: 174
1999,B36 9,73000,135,Midlands,B36 9<br>Avg. Price: 73K<br>Sales Volume: 135
1999,B37 5,46000,104,Midlands,B37 5<br>Avg. Price: 46K<br>Sales Volume: 104
1999,B37 6,44000,120,Midlands,B37 6<br>Avg. Price: 44K<br>Sales Volume: 120
1999,B37 7,62000,181,Midlands,B37 7<br>Avg. Price: 62K<br>Sales Volume: 181
1999,B38 0,95000,21,Midlands,B38 0<br>Avg. Price: 95K<br>Sales Volume: 21
1999,B38 8,77000,169,Midlands,B38 8<br>Avg. Price: 77K<br>Sales Volume: 169
1999,B38 9,43000,96,Midlands,B38 9<br>Avg. Price: 43K<br>Sales Volume: 96
1999,B4 6,96000,28,Midlands,B4 6<br>Avg. Price: 96K<br>Sales Volume: 28
1999,B42 1,70000,205,Midlands,B42 1<br>Avg. Price: 70K<br>Sales Volume: 205
1999,B42 2,49000,326,Midlands,B42 2<br>Avg. Price: 49K<br>Sales Volume: 326
1999,B43 5,58000,149,Midlands,B43 5<br>Avg. Price: 58K<br>Sales Volume: 149
1999,B43 6,79000,131,Midlands,B43 6<br>Avg. Price: 79K<br>Sales Volume: 131
1999,B43 7,62000,190,Midlands,B43 7<br>Avg. Price: 62K<br>Sales Volume: 190
1999,B44 0,39000,163,Midlands,B44 0<br>Avg. Price: 39K<br>Sales Volume: 163
1999,B44 8,52000,220,Midlands,B44 8<br>Avg. Price: 52K<br>Sales Volume: 220
1999,B44 9,49000,177,Midlands,B44 9<br>Avg. Price: 49K<br>Sales Volume: 177
1999,B45 0,39000,68,Midlands,B45 0<br>Avg. Price: 39K<br>Sales Volume: 68
1999,B45 8,141000,282,Midlands,B45 8<br>Avg. Price: 141K<br>Sales Volume: 282
1999,B45 9,64000,227,Midlands,B45 9<br>Avg. Price: 64K<br>Sales Volume: 227
1999,B46 1,73000,153,Midlands,B46 1<br>Avg. Price: 73K<br>Sales Volume: 153
1999,B46 2,130000,38,Midlands,B46 2<br>Avg. Price: 130K<br>Sales Volume: 38
1999,B46 3,97000,61,Midlands,B46 3<br>Avg. Price: 97K<br>Sales Volume: 61
1999,B47 5,117000,124,Midlands,B47 5<br>Avg. Price: 117K<br>Sales Volume: 124
1999,B47 6,170000,34,Midlands,B47 6<br>Avg. Price: 170K<br>Sales Volume: 34
1999,B48 7,105000,109,Midlands,B48 7<br>Avg. Price: 105K<br>Sales Volume: 109
1999,B49 5,101000,83,Midlands,B49 5<br>Avg. Price: 101K<br>Sales Volume: 83
1999,B49 6,117000,102,Midlands,B49 6<br>Avg. Price: 117K<br>Sales Volume: 102
1999,B5 4,29000,3,Midlands,B5 4<br>Avg. Price: 29K<br>Sales Volume: 3
1999,B5 5,200000,1,Midlands,B5 5<br>Avg. Price: 200K<br>Sales Volume: 1
1999,B5 7,82000,123,Midlands,B5 7<br>Avg. Price: 82K<br>Sales Volume: 123
1999,B50 4,106000,172,Midlands,B50 4<br>Avg. Price: 106K<br>Sales Volume: 172
1999,B6 4,42000,4,Midlands,B6 4<br>Avg. Price: 42K<br>Sales Volume: 4
1999,B6 5,42000,17,Midlands,B6 5<br>Avg. Price: 42K<br>Sales Volume: 17
1999,B6 6,35000,93,Midlands,B6 6<br>Avg. Price: 35K<br>Sales Volume: 93
1999,B6 7,30000,37,Midlands,B6 7<br>Avg. Price: 30K<br>Sales Volume: 37
1999,B60 1,159000,165,Midlands,B60 1<br>Avg. Price: 159K<br>Sales Volume: 165
1999,B60 2,91000,126,Midlands,B60 2<br>Avg. Price: 91K<br>Sales Volume: 126
1999,B60 3,92000,157,Midlands,B60 3<br>Avg. Price: 92K<br>Sales Volume: 157
1999,B60 4,139000,55,Midlands,B60 4<br>Avg. Price: 139K<br>Sales Volume: 55
1999,B61 0,96000,247,Midlands,B61 0<br>Avg. Price: 96K<br>Sales Volume: 247
1999,B61 7,92000,142,Midlands,B61 7<br>Avg. Price: 92K<br>Sales Volume: 142
1999,B61 8,72000,108,Midlands,B61 8<br>Avg. Price: 72K<br>Sales Volume: 108
1999,B61 9,135000,41,Midlands,B61 9<br>Avg. Price: 135K<br>Sales Volume: 41
1999,B62 0,109000,92,Midlands,B62 0<br>Avg. Price: 109K<br>Sales Volume: 92
1999,B62 8,75000,161,Midlands,B62 8<br>Avg. Price: 75K<br>Sales Volume: 161
1999,B62 9,62000,199,Midlands,B62 9<br>Avg. Price: 62K<br>Sales Volume: 199
1999,B63 1,98000,111,Midlands,B63 1<br>Avg. Price: 98K<br>Sales Volume: 111
1999,B63 2,51000,209,Midlands,B63 2<br>Avg. Price: 51K<br>Sales Volume: 209
1999,B63 3,60000,158,Midlands,B63 3<br>Avg. Price: 60K<br>Sales Volume: 158
1999,B63 4,62000,131,Midlands,B63 4<br>Avg. Price: 62K<br>Sales Volume: 131
1999,B64 5,59000,114,Midlands,B64 5<br>Avg. Price: 59K<br>Sales Volume: 114
1999,B64 6,48000,82,Midlands,B64 6<br>Avg. Price: 48K<br>Sales Volume: 82
1999,B64 7,73000,81,Midlands,B64 7<br>Avg. Price: 73K<br>Sales Volume: 81
1999,B65 0,48000,103,Midlands,B65 0<br>Avg. Price: 48K<br>Sales Volume: 103
1999,B65 8,56000,112,Midlands,B65 8<br>Avg. Price: 56K<br>Sales Volume: 112
1999,B65 9,49000,119,Midlands,B65 9<br>Avg. Price: 49K<br>Sales Volume: 119
1999,B66 1,33000,29,Midlands,B66 1<br>Avg. Price: 33K<br>Sales Volume: 29
1999,B66 2,32000,27,Midlands,B66 2<br>Avg. Price: 32K<br>Sales Volume: 27
1999,B66 3,49000,59,Midlands,B66 3<br>Avg. Price: 49K<br>Sales Volume: 59
1999,B66 4,46000,122,Midlands,B66 4<br>Avg. Price: 46K<br>Sales Volume: 122
1999,B67 5,57000,247,Midlands,B67 5<br>Avg. Price: 57K<br>Sales Volume: 247
1999,B67 6,38000,141,Midlands,B67 6<br>Avg. Price: 38K<br>Sales Volume: 141
1999,B67 7,40000,110,Midlands,B67 7<br>Avg. Price: 40K<br>Sales Volume: 110
1999,B68 0,60000,152,Midlands,B68 0<br>Avg. Price: 60K<br>Sales Volume: 152
1999,B68 8,51000,154,Midlands,B68 8<br>Avg. Price: 51K<br>Sales Volume: 154
1999,B68 9,54000,144,Midlands,B68 9<br>Avg. Price: 54K<br>Sales Volume: 144
1999,B69 1,48000,152,Midlands,B69 1<br>Avg. Price: 48K<br>Sales Volume: 152
1999,B69 2,41000,93,Midlands,B69 2<br>Avg. Price: 41K<br>Sales Volume: 93
1999,B69 3,40000,58,Midlands,B69 3<br>Avg. Price: 40K<br>Sales Volume: 58
1999,B69 4,39000,65,Midlands,B69 4<br>Avg. Price: 39K<br>Sales Volume: 65
1999,B7 4,73000,9,Midlands,B7 4<br>Avg. Price: 73K<br>Sales Volume: 9
1999,B7 5,31000,20,Midlands,B7 5<br>Avg. Price: 31K<br>Sales Volume: 20
1999,B70 0,46000,82,Midlands,B70 0<br>Avg. Price: 46K<br>Sales Volume: 82
1999,B70 6,53000,51,Midlands,B70 6<br>Avg. Price: 53K<br>Sales Volume: 51
1999,B70 7,34000,23,Midlands,B70 7<br>Avg. Price: 34K<br>Sales Volume: 23
1999,B70 8,40000,57,Midlands,B70 8<br>Avg. Price: 40K<br>Sales Volume: 57
1999,B70 9,36000,51,Midlands,B70 9<br>Avg. Price: 36K<br>Sales Volume: 51
1999,B71 1,42000,84,Midlands,B71 1<br>Avg. Price: 42K<br>Sales Volume: 84
1999,B71 2,44000,81,Midlands,B71 2<br>Avg. Price: 44K<br>Sales Volume: 81
1999,B71 3,69000,152,Midlands,B71 3<br>Avg. Price: 69K<br>Sales Volume: 152
1999,B71 4,47000,51,Midlands,B71 4<br>Avg. Price: 47K<br>Sales Volume: 51
1999,B72 1,110000,210,Midlands,B72 1<br>Avg. Price: 110K<br>Sales Volume: 210
1999,B73 1,50000,4,Midlands,B73 1<br>Avg. Price: 50K<br>Sales Volume: 4
1999,B73 5,90000,321,Midlands,B73 5<br>Avg. Price: 90K<br>Sales Volume: 321
1999,B73 6,113000,307,Midlands,B73 6<br>Avg. Price: 113K<br>Sales Volume: 307
1999,B74 2,151000,222,Midlands,B74 2<br>Avg. Price: 151K<br>Sales Volume: 222
1999,B74 3,156000,239,Midlands,B74 3<br>Avg. Price: 156K<br>Sales Volume: 239
1999,B74 4,124000,282,Midlands,B74 4<br>Avg. Price: 124K<br>Sales Volume: 282
1999,B75 5,106000,140,Midlands,B75 5<br>Avg. Price: 106K<br>Sales Volume: 140
1999,B75 6,133000,155,Midlands,B75 6<br>Avg. Price: 133K<br>Sales Volume: 155
1999,B75 7,80000,201,Midlands,B75 7<br>Avg. Price: 80K<br>Sales Volume: 201
1999,B76 0,143000,7,Midlands,B76 0<br>Avg. Price: 143K<br>Sales Volume: 7
1999,B76 1,99000,431,Midlands,B76 1<br>Avg. Price: 99K<br>Sales Volume: 431
1999,B76 2,108000,221,Midlands,B76 2<br>Avg. Price: 108K<br>Sales Volume: 221
1999,B76 9,93000,43,Midlands,B76 9<br>Avg. Price: 93K<br>Sales Volume: 43
1999,B77 1,72000,239,Midlands,B77 1<br>Avg. Price: 72K<br>Sales Volume: 239
1999,B77 2,59000,235,Midlands,B77 2<br>Avg. Price: 59K<br>Sales Volume: 235
1999,B77 3,73000,214,Midlands,B77 3<br>Avg. Price: 73K<br>Sales Volume: 214
1999,B77 4,64000,264,Midlands,B77 4<br>Avg. Price: 64K<br>Sales Volume: 264
1999,B77 5,82000,219,Midlands,B77 5<br>Avg. Price: 82K<br>Sales Volume: 219
1999,B78 1,64000,236,Midlands,B78 1<br>Avg. Price: 64K<br>Sales Volume: 236
1999,B78 2,78000,94,Midlands,B78 2<br>Avg. Price: 78K<br>Sales Volume: 94
1999,B78 3,86000,203,Midlands,B78 3<br>Avg. Price: 86K<br>Sales Volume: 203
1999,B79 0,107000,75,Midlands,B79 0<br>Avg. Price: 107K<br>Sales Volume: 75
1999,B79 7,70000,237,Midlands,B79 7<br>Avg. Price: 70K<br>Sales Volume: 237
1999,B79 8,73000,178,Midlands,B79 8<br>Avg. Price: 73K<br>Sales Volume: 178
1999,B79 9,154000,44,Midlands,B79 9<br>Avg. Price: 154K<br>Sales Volume: 44
1999,B8 1,35000,106,Midlands,B8 1<br>Avg. Price: 35K<br>Sales Volume: 106
1999,B8 2,43000,198,Midlands,B8 2<br>Avg. Price: 43K<br>Sales Volume: 198
1999,B8 3,35000,153,Midlands,B8 3<br>Avg. Price: 35K<br>Sales Volume: 153
1999,B80 7,97000,150,Midlands,B80 7<br>Avg. Price: 97K<br>Sales Volume: 150
1999,B9 4,48000,101,Midlands,B9 4<br>Avg. Price: 48K<br>Sales Volume: 101
1999,B9 5,43000,232,Midlands,B9 5<br>Avg. Price: 43K<br>Sales Volume: 232
1999,B90 1,135000,353,Midlands,B90 1<br>Avg. Price: 135K<br>Sales Volume: 353
1999,B90 2,93000,235,Midlands,B90 2<br>Avg. Price: 93K<br>Sales Volume: 235
1999,B90 3,101000,197,Midlands,B90 3<br>Avg. Price: 101K<br>Sales Volume: 197
1999,B90 4,105000,315,Midlands,B90 4<br>Avg. Price: 105K<br>Sales Volume: 315
1999,B91 1,169000,199,Midlands,B91 1<br>Avg. Price: 169K<br>Sales Volume: 199
1999,B91 2,132000,181,Midlands,B91 2<br>Avg. Price: 132K<br>Sales Volume: 181
1999,B91 3,153000,276,Midlands,B91 3<br>Avg. Price: 153K<br>Sales Volume: 276
1999,B92 0,143000,111,Midlands,B92 0<br>Avg. Price: 143K<br>Sales Volume: 111
1999,B92 7,94000,202,Midlands,B92 7<br>Avg. Price: 94K<br>Sales Volume: 202
1999,B92 8,86000,245,Midlands,B92 8<br>Avg. Price: 86K<br>Sales Volume: 245
1999,B92 9,73000,167,Midlands,B92 9<br>Avg. Price: 73K<br>Sales Volume: 167
1999,B93 0,143000,81,Midlands,B93 0<br>Avg. Price: 143K<br>Sales Volume: 81
1999,B93 8,179000,180,Midlands,B93 8<br>Avg. Price: 179K<br>Sales Volume: 180
1999,B93 9,152000,175,Midlands,B93 9<br>Avg. Price: 152K<br>Sales Volume: 175
1999,B94 5,231000,58,Midlands,B94 5<br>Avg. Price: 231K<br>Sales Volume: 58
1999,B94 6,151000,92,Midlands,B94 6<br>Avg. Price: 151K<br>Sales Volume: 92
1999,B95 5,146000,110,Midlands,B95 5<br>Avg. Price: 146K<br>Sales Volume: 110
1999,B95 6,163000,34,Midlands,B95 6<br>Avg. Price: 163K<br>Sales Volume: 34
1999,B96 6,112000,114,Midlands,B96 6<br>Avg. Price: 112K<br>Sales Volume: 114
1999,B97 4,74000,142,Midlands,B97 4<br>Avg. Price: 74K<br>Sales Volume: 142
1999,B97 5,98000,466,Midlands,B97 5<br>Avg. Price: 98K<br>Sales Volume: 466
1999,B97 6,94000,237,Midlands,B97 6<br>Avg. Price: 94K<br>Sales Volume: 237
1999,B98 0,63000,292,Midlands,B98 0<br>Avg. Price: 63K<br>Sales Volume: 292
1999,B98 7,70000,344,Midlands,B98 7<br>Avg. Price: 70K<br>Sales Volume: 344
1999,B98 8,58000,168,Midlands,B98 8<br>Avg. Price: 58K<br>Sales Volume: 168
1999,B98 9,70000,143,Midlands,B98 9<br>Avg. Price: 70K<br>Sales Volume: 143
1999,BA1 1,104000,21,South West,BA1 1<br>Avg. Price: 104K<br>Sales Volume: 21
1999,BA1 2,139000,247,South West,BA1 2<br>Avg. Price: 139K<br>Sales Volume: 247
1999,BA1 3,109000,159,South West,BA1 3<br>Avg. Price: 109K<br>Sales Volume: 159
1999,BA1 4,105000,102,South West,BA1 4<br>Avg. Price: 105K<br>Sales Volume: 102
1999,BA1 5,154000,152,South West,BA1 5<br>Avg. Price: 154K<br>Sales Volume: 152
1999,BA1 6,100000,249,South West,BA1 6<br>Avg. Price: 100K<br>Sales Volume: 249
1999,BA1 7,128000,135,South West,BA1 7<br>Avg. Price: 128K<br>Sales Volume: 135
1999,BA1 8,163000,10,South West,BA1 8<br>Avg. Price: 163K<br>Sales Volume: 10
1999,BA1 9,136000,4,South West,BA1 9<br>Avg. Price: 136K<br>Sales Volume: 4
1999,BA10 0,109000,107,South West,BA10 0<br>Avg. Price: 109K<br>Sales Volume: 107
1999,BA11 1,64000,183,South West,BA11 1<br>Avg. Price: 64K<br>Sales Volume: 183
1999,BA11 2,78000,382,South West,BA11 2<br>Avg. Price: 78K<br>Sales Volume: 382
1999,BA11 3,67000,120,South West,BA11 3<br>Avg. Price: 67K<br>Sales Volume: 120
1999,BA11 4,64000,148,South West,BA11 4<br>Avg. Price: 64K<br>Sales Volume: 148
1999,BA11 5,100000,62,South West,BA11 5<br>Avg. Price: 100K<br>Sales Volume: 62
1999,BA11 6,129000,43,South West,BA11 6<br>Avg. Price: 129K<br>Sales Volume: 43
1999,BA12 0,134000,126,South West,BA12 0<br>Avg. Price: 134K<br>Sales Volume: 126
1999,BA12 6,116000,128,South West,BA12 6<br>Avg. Price: 116K<br>Sales Volume: 128
1999,BA12 7,121000,78,South West,BA12 7<br>Avg. Price: 121K<br>Sales Volume: 78
1999,BA12 8,73000,273,South West,BA12 8<br>Avg. Price: 73K<br>Sales Volume: 273
1999,BA12 9,70000,181,South West,BA12 9<br>Avg. Price: 70K<br>Sales Volume: 181
1999,BA13 2,116000,11,South West,BA13 2<br>Avg. Price: 116K<br>Sales Volume: 11
1999,BA13 3,66000,492,South West,BA13 3<br>Avg. Price: 66K<br>Sales Volume: 492
1999,BA13 4,116000,122,South West,BA13 4<br>Avg. Price: 116K<br>Sales Volume: 122
1999,BA14 0,71000,401,South West,BA14 0<br>Avg. Price: 71K<br>Sales Volume: 401
1999,BA14 6,154000,118,South West,BA14 6<br>Avg. Price: 154K<br>Sales Volume: 118
1999,BA14 7,90000,516,South West,BA14 7<br>Avg. Price: 90K<br>Sales Volume: 516
1999,BA14 8,66000,165,South West,BA14 8<br>Avg. Price: 66K<br>Sales Volume: 165
1999,BA14 9,86000,236,South West,BA14 9<br>Avg. Price: 86K<br>Sales Volume: 236
1999,BA15 1,121000,281,South West,BA15 1<br>Avg. Price: 121K<br>Sales Volume: 281
1999,BA15 2,150000,69,South West,BA15 2<br>Avg. Price: 150K<br>Sales Volume: 69
1999,BA16 0,77000,234,South West,BA16 0<br>Avg. Price: 77K<br>Sales Volume: 234
1999,BA16 9,75000,133,South West,BA16 9<br>Avg. Price: 75K<br>Sales Volume: 133
